Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2011,33.7,M,M,M,65.4,73.8,77.3,75.7,67.9,55.2,M,45.5,61.8
2012,M,44.2,M,57.4,66.1,67.1,76.6,71.5,66.2,55.8,43,43.3,59.1
2013,41.3,38.7,40.2,54.4,60.6,71,72.7,70.7,67,56.7,42.7,41.5,54.8
2014,29.1,40.2,42.7,55.5,64.1,71.8,71.4,71.7,69.1,57.9,42.2,43.9,55
2015,36.2,32,49.3,56.9,65.3,72.8,75.2,72.8,67,56.5,50.1,49.6,57
2016,34,38.3,51.7,55.8,62.7,73,76.4,74.7,71,59.3,49.3,41.8,57.3
2017,42.6,45.9,46.6,58.8,64,69.8,74.8,71.7,65.9,57.5,47.5,38.4,57
2018,31.2,47.7,43.8,51.9,67.2,73,73.6,72.2,72.4,58.6,42.8,40,56.2
2019,37,44.8,44.8,56.8,67.3,69.5,74.2,72.5,71,59.8,44,42.2,57
2020,40.9,42.3,51.5,53.2,59.3,69.5,75.5,73,65.3,58.8,49.7,37.3,56.4
2021,38,37.5,49.6,52.9,61.4,70,73.3,73.4,66.2,60,43.6,45.6,56
2022,34.7,40.9,47.9,53.5,64.9,71.6,75.6,72.6,65.3,52.6,46.8,M,56.9
